VECTOR,OCCURRENCE_ID,SOURCE_TYPE,LOCATION_TYPE,POLYGON_ADMIN,Y,X,YEAR,COUNTRY,COUNTRY_ID,GAUL_AD0,STATUS
Aedes albopictus,9906,unpublished,point,-999,22.62,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,9907,unpublished,point,-999,22.62,120.38,2005,Taiwan,TWN,886,NA
Aedes albopictus,9908,unpublished,point,-999,22.68,120.54,2005,Taiwan,TWN,886,NA
Aedes albopictus,9909,unpublished,point,-999,22.67,120.52,2005,Taiwan,TWN,886,NA
Aedes albopictus,9910,unpublished,point,-999,23.29,120.26,2005,Taiwan,TWN,886,NA
Aedes albopictus,9911,unpublished,point,-999,22.71,120.3,2005,Taiwan,TWN,886,NA
Aedes albopictus,9912,unpublished,point,-999,22.73,120.29,2005,Taiwan,TWN,886,NA
Aedes albopictus,9913,unpublished,point,-999,22.71,120.3,2005,Taiwan,TWN,886,NA
Aedes albopictus,9914,unpublished,point,-999,22.71,120.31,2005,Taiwan,TWN,886,NA
Aedes albopictus,9915,unpublished,point,-999,22.72,120.28,2005,Taiwan,TWN,886,NA
Aedes albopictus,9916,unpublished,point,-999,23,120.56,2005,Taiwan,TWN,886,NA
Aedes albopictus,9917,unpublished,point,-999,22.96,120.47,2005,Taiwan,TWN,886,NA
Aedes albopictus,9918,unpublished,point,-999,22.86,120.47,2005,Taiwan,TWN,886,NA
Aedes albopictus,9919,unpublished,point,-999,23,120.65,2005,Taiwan,TWN,886,NA
Aedes albopictus,9920,unpublished,point,-999,22.84,120.46,2005,Taiwan,TWN,886,NA
Aedes albopictus,9921,unpublished,point,-999,23,120.64,2005,Taiwan,TWN,886,NA
Aedes albopictus,9922,unpublished,point,-999,23,120.56,2005,Taiwan,TWN,886,NA
Aedes albopictus,9923,unpublished,point,-999,22.84,120.47,2005,Taiwan,TWN,886,NA
Aedes albopictus,9924,unpublished,point,-999,22.61,120.34,2005,Taiwan,TWN,886,NA
Aedes albopictus,9925,unpublished,point,-999,22.56,120.51,2005,Taiwan,TWN,886,NA
Aedes albopictus,9926,unpublished,point,-999,22.64,120.26,2005,Taiwan,TWN,886,NA
Aedes albopictus,9927,unpublished,point,-999,22.72,120.29,2005,Taiwan,TWN,886,NA
Aedes albopictus,9928,unpublished,point,-999,22.71,120.28,2005,Taiwan,TWN,886,NA
Aedes albopictus,9929,unpublished,point,-999,22.71,120.28,2005,Taiwan,TWN,886,NA
Aedes albopictus,9930,unpublished,point,-999,22.9,120.54,2005,Taiwan,TWN,886,NA
Aedes albopictus,9931,unpublished,point,-999,22.61,120.27,2005,Taiwan,TWN,886,NA
Aedes albopictus,9932,unpublished,point,-999,22.63,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,9933,unpublished,point,-999,22.81,120.24,2005,Taiwan,TWN,886,NA
Aedes albopictus,9934,unpublished,point,-999,23.11,120.63,2005,Taiwan,TWN,886,NA
Aedes albopictus,9935,unpublished,point,-999,23.11,120.63,2005,Taiwan,TWN,886,NA
Aedes albopictus,9936,unpublished,point,-999,22.63,120.37,2005,Taiwan,TWN,886,NA
Aedes albopictus,9937,unpublished,point,-999,22.65,120.54,2005,Taiwan,TWN,886,NA
Aedes albopictus,9938,unpublished,point,-999,23.18,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,9939,unpublished,point,-999,22.6,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,9940,unpublished,point,-999,22.6,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,9941,unpublished,point,-999,22.6,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,9942,unpublished,point,-999,22.59,120.34,2005,Taiwan,TWN,886,NA
Aedes albopictus,9943,unpublished,point,-999,22.59,120.39,2005,Taiwan,TWN,886,NA
Aedes albopictus,9944,unpublished,point,-999,22.59,120.39,2005,Taiwan,TWN,886,NA
Aedes albopictus,9945,unpublished,point,-999,22.59,120.39,2005,Taiwan,TWN,886,NA
Aedes albopictus,9946,unpublished,point,-999,22.58,120.5,2005,Taiwan,TWN,886,NA
Aedes albopictus,9947,unpublished,point,-999,22.59,120.48,2005,Taiwan,TWN,886,NA
Aedes albopictus,9948,unpublished,point,-999,22.6,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,9949,unpublished,point,-999,22.6,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,9950,unpublished,point,-999,22.62,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,9951,unpublished,point,-999,22.59,120.39,2005,Taiwan,TWN,886,NA
Aedes albopictus,9952,unpublished,point,-999,22.6,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,9953,unpublished,point,-999,22.59,120.32,2005,Taiwan,TWN,886,NA
Aedes albopictus,9954,unpublished,point,-999,22.59,120.33,2005,Taiwan,TWN,886,NA
Aedes albopictus,9955,unpublished,point,-999,22.6,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,9956,unpublished,point,-999,22.61,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,9957,unpublished,point,-999,22.59,120.34,2005,Taiwan,TWN,886,NA
Aedes albopictus,9958,unpublished,point,-999,22.59,120.33,2005,Taiwan,TWN,886,NA
Aedes albopictus,9959,unpublished,point,-999,22.64,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,9960,unpublished,point,-999,22.59,120.33,2005,Taiwan,TWN,886,NA
Aedes albopictus,9961,unpublished,point,-999,22.59,120.33,2005,Taiwan,TWN,886,NA
Aedes albopictus,9962,unpublished,point,-999,22.72,120.51,2005,Taiwan,TWN,886,NA
Aedes albopictus,9963,unpublished,point,-999,22.76,120.49,2005,Taiwan,TWN,886,NA
Aedes albopictus,9964,unpublished,point,-999,23,120.17,2005,Taiwan,TWN,886,NA
Aedes albopictus,9965,unpublished,point,-999,23.27,120.29,2005,Taiwan,TWN,886,NA
Aedes albopictus,9966,unpublished,point,-999,22.63,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,9967,unpublished,point,-999,22.62,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,9968,unpublished,point,-999,22.63,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,9969,unpublished,point,-999,22.64,120.37,2005,Taiwan,TWN,886,NA
Aedes albopictus,9970,unpublished,point,-999,22.63,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,9971,unpublished,point,-999,22.62,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,9972,unpublished,point,-999,22.62,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,9973,unpublished,point,-999,22.62,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,9974,unpublished,point,-999,22.51,120.53,2005,Taiwan,TWN,886,NA
Aedes albopictus,9975,unpublished,point,-999,22.89,120.39,2005,Taiwan,TWN,886,NA
Aedes albopictus,9976,unpublished,point,-999,22.78,120.25,2005,Taiwan,TWN,886,NA
Aedes albopictus,9977,unpublished,point,-999,22.78,120.25,2005,Taiwan,TWN,886,NA
Aedes albopictus,9978,unpublished,point,-999,22.88,120.33,2005,Taiwan,TWN,886,NA
Aedes albopictus,9979,unpublished,point,-999,22.88,120.33,2005,Taiwan,TWN,886,NA
Aedes albopictus,9980,unpublished,point,-999,22.9,120.22,2005,Taiwan,TWN,886,NA
Aedes albopictus,9981,unpublished,point,-999,22.61,120.34,2005,Taiwan,TWN,886,NA
Aedes albopictus,9982,unpublished,point,-999,22.54,120.55,2005,Taiwan,TWN,886,NA
Aedes albopictus,9983,unpublished,point,-999,23.24,120.33,2005,Taiwan,TWN,886,NA
Aedes albopictus,9984,unpublished,point,-999,22.75,120.31,2005,Taiwan,TWN,886,NA
Aedes albopictus,9985,unpublished,point,-999,22.75,120.32,2005,Taiwan,TWN,886,NA
Aedes albopictus,9986,unpublished,point,-999,22.48,120.41,2005,Taiwan,TWN,886,NA
Aedes albopictus,9987,unpublished,point,-999,22.48,120.41,2005,Taiwan,TWN,886,NA
Aedes albopictus,9988,unpublished,point,-999,22.88,120.21,2005,Taiwan,TWN,886,NA
Aedes albopictus,9989,unpublished,point,-999,22.88,120.21,2005,Taiwan,TWN,886,NA
Aedes albopictus,9990,unpublished,point,-999,22.67,120.42,2005,Taiwan,TWN,886,NA
Aedes albopictus,9991,unpublished,point,-999,22.62,120.37,2005,Taiwan,TWN,886,NA
Aedes albopictus,9992,unpublished,point,-999,22.63,120.37,2005,Taiwan,TWN,886,NA
Aedes albopictus,9993,unpublished,point,-999,22.86,120.6,2005,Taiwan,TWN,886,NA
Aedes albopictus,9994,unpublished,point,-999,22.65,120.34,2005,Taiwan,TWN,886,NA
Aedes albopictus,9995,unpublished,point,-999,22.66,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,9996,unpublished,point,-999,22.5,120.39,2005,Taiwan,TWN,886,NA
Aedes albopictus,9997,unpublished,point,-999,22.5,120.38,2005,Taiwan,TWN,886,NA
Aedes albopictus,9998,unpublished,point,-999,22.78,120.38,2005,Taiwan,TWN,886,NA
Aedes albopictus,9999,unpublished,point,-999,22.78,120.38,2005,Taiwan,TWN,886,NA
Aedes albopictus,10000,unpublished,point,-999,22.7,120.34,2005,Taiwan,TWN,886,NA
Aedes albopictus,10001,unpublished,point,-999,22.62,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,10002,unpublished,point,-999,22.5,120.39,2005,Taiwan,TWN,886,NA
Aedes albopictus,10003,unpublished,point,-999,22.62,120.34,2005,Taiwan,TWN,886,NA
Aedes albopictus,10004,unpublished,point,-999,22.52,120.4,2005,Taiwan,TWN,886,NA
Aedes albopictus,10005,unpublished,point,-999,22.62,120.38,2005,Taiwan,TWN,886,NA
Aedes albopictus,10006,unpublished,point,-999,23.19,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,10007,unpublished,point,-999,22.5,120.39,2005,Taiwan,TWN,886,NA
Aedes albopictus,10008,unpublished,point,-999,22.49,120.38,2005,Taiwan,TWN,886,NA
Aedes albopictus,10009,unpublished,point,-999,22.57,120.43,2005,Taiwan,TWN,886,NA
Aedes albopictus,10010,unpublished,point,-999,22.61,120.41,2005,Taiwan,TWN,886,NA
Aedes albopictus,10011,unpublished,point,-999,22.61,120.39,2005,Taiwan,TWN,886,NA
Aedes albopictus,10012,unpublished,point,-999,22.76,120.27,2005,Taiwan,TWN,886,NA
Aedes albopictus,10013,unpublished,point,-999,22.76,120.27,2005,Taiwan,TWN,886,NA
Aedes albopictus,10014,unpublished,point,-999,22.62,120.38,2005,Taiwan,TWN,886,NA
Aedes albopictus,10015,unpublished,point,-999,22.59,120.33,2005,Taiwan,TWN,886,NA
Aedes albopictus,10016,unpublished,point,-999,22.87,120.23,2005,Taiwan,TWN,886,NA
Aedes albopictus,10017,unpublished,point,-999,22.5,120.39,2005,Taiwan,TWN,886,NA
Aedes albopictus,10018,unpublished,point,-999,22.5,120.39,2005,Taiwan,TWN,886,NA
Aedes albopictus,10019,unpublished,point,-999,22.61,120.39,2005,Taiwan,TWN,886,NA
Aedes albopictus,10020,unpublished,point,-999,22.61,120.41,2005,Taiwan,TWN,886,NA
Aedes albopictus,10021,unpublished,point,-999,22.62,120.38,2005,Taiwan,TWN,886,NA
Aedes albopictus,10022,unpublished,point,-999,23.4,120.44,2005,Taiwan,TWN,886,NA
Aedes albopictus,10023,unpublished,point,-999,22.85,120.25,2005,Taiwan,TWN,886,NA
Aedes albopictus,10024,unpublished,point,-999,22.57,120.43,2005,Taiwan,TWN,886,NA
Aedes albopictus,10025,unpublished,point,-999,22.61,120.41,2005,Taiwan,TWN,886,NA
Aedes albopictus,10026,unpublished,point,-999,22.63,120.37,2005,Taiwan,TWN,886,NA
Aedes albopictus,10027,unpublished,point,-999,23.35,120.39,2005,Taiwan,TWN,886,NA
Aedes albopictus,10028,unpublished,point,-999,23.33,120.43,2005,Taiwan,TWN,886,NA
Aedes albopictus,10029,unpublished,point,-999,22.8,120.27,2005,Taiwan,TWN,886,NA
Aedes albopictus,10030,unpublished,point,-999,22.62,120.38,2005,Taiwan,TWN,886,NA
Aedes albopictus,10031,unpublished,point,-999,22.61,120.41,2005,Taiwan,TWN,886,NA
Aedes albopictus,10032,unpublished,point,-999,22.5,120.39,2005,Taiwan,TWN,886,NA
Aedes albopictus,10033,unpublished,point,-999,22.63,120.38,2005,Taiwan,TWN,886,NA
Aedes albopictus,10034,unpublished,point,-999,22.64,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,10035,unpublished,point,-999,22.59,120.33,2005,Taiwan,TWN,886,NA
Aedes albopictus,10036,unpublished,point,-999,22.64,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,10037,unpublished,point,-999,22.6,120.39,2005,Taiwan,TWN,886,NA
Aedes albopictus,10038,unpublished,point,-999,22.63,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,10039,unpublished,point,-999,22.63,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,10040,unpublished,point,-999,22.6,120.34,2005,Taiwan,TWN,886,NA
Aedes albopictus,10041,unpublished,point,-999,23.4,120.43,2005,Taiwan,TWN,886,NA
Aedes albopictus,10042,unpublished,point,-999,23.37,120.37,2005,Taiwan,TWN,886,NA
Aedes albopictus,10043,unpublished,point,-999,22.62,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,10044,unpublished,point,-999,22.85,120.26,2005,Taiwan,TWN,886,NA
Aedes albopictus,10045,unpublished,point,-999,22.85,120.26,2005,Taiwan,TWN,886,NA
Aedes albopictus,10046,unpublished,point,-999,22.87,120.29,2005,Taiwan,TWN,886,NA
Aedes albopictus,10047,unpublished,point,-999,22.81,120.34,2005,Taiwan,TWN,886,NA
Aedes albopictus,10048,unpublished,point,-999,22.86,120.26,2005,Taiwan,TWN,886,NA
Aedes albopictus,10049,unpublished,point,-999,22.87,120.27,2005,Taiwan,TWN,886,NA
Aedes albopictus,10050,unpublished,point,-999,22.86,120.26,2005,Taiwan,TWN,886,NA
Aedes albopictus,10051,unpublished,point,-999,22.85,120.26,2005,Taiwan,TWN,886,NA
Aedes albopictus,10052,unpublished,point,-999,22.87,120.27,2005,Taiwan,TWN,886,NA
Aedes albopictus,10053,unpublished,point,-999,23.14,120.4,2005,Taiwan,TWN,886,NA
Aedes albopictus,10054,unpublished,point,-999,22.63,120.3,2005,Taiwan,TWN,886,NA
Aedes albopictus,10055,unpublished,point,-999,22.59,120.32,2005,Taiwan,TWN,886,NA
Aedes albopictus,10056,unpublished,point,-999,22.61,120.34,2005,Taiwan,TWN,886,NA
Aedes albopictus,10057,unpublished,point,-999,22.85,120.26,2005,Taiwan,TWN,886,NA
Aedes albopictus,10058,unpublished,point,-999,22.71,120.34,2005,Taiwan,TWN,886,NA
Aedes albopictus,10059,unpublished,point,-999,22.85,120.26,2005,Taiwan,TWN,886,NA
Aedes albopictus,10060,unpublished,point,-999,22.85,120.26,2005,Taiwan,TWN,886,NA
Aedes albopictus,10061,unpublished,point,-999,22.85,120.25,2005,Taiwan,TWN,886,NA
Aedes albopictus,10062,unpublished,point,-999,22.82,120.27,2005,Taiwan,TWN,886,NA
Aedes albopictus,10063,unpublished,point,-999,22.86,120.22,2005,Taiwan,TWN,886,NA
Aedes albopictus,10064,unpublished,point,-999,22.86,120.23,2005,Taiwan,TWN,886,NA
Aedes albopictus,10065,unpublished,point,-999,22.85,120.26,2005,Taiwan,TWN,886,NA
Aedes albopictus,10066,unpublished,point,-999,22.63,120.37,2005,Taiwan,TWN,886,NA
Aedes albopictus,10067,unpublished,point,-999,22.62,120.38,2005,Taiwan,TWN,886,NA
Aedes albopictus,10068,unpublished,point,-999,22.61,120.39,2005,Taiwan,TWN,886,NA
Aedes albopictus,10069,unpublished,point,-999,22.63,120.37,2005,Taiwan,TWN,886,NA
Aedes albopictus,10070,unpublished,point,-999,22.5,120.38,2005,Taiwan,TWN,886,NA
Aedes albopictus,10071,unpublished,point,-999,22.5,120.39,2005,Taiwan,TWN,886,NA
Aedes albopictus,10072,unpublished,point,-999,22.62,120.37,2005,Taiwan,TWN,886,NA
Aedes albopictus,10073,unpublished,point,-999,22.5,120.39,2005,Taiwan,TWN,886,NA
Aedes albopictus,10074,unpublished,point,-999,23.11,120.5,2005,Taiwan,TWN,886,NA
Aedes albopictus,10075,unpublished,point,-999,22.57,120.43,2005,Taiwan,TWN,886,NA
Aedes albopictus,10076,unpublished,point,-999,22.8,120.31,2005,Taiwan,TWN,886,NA
Aedes albopictus,10077,unpublished,point,-999,22.81,120.28,2005,Taiwan,TWN,886,NA
Aedes albopictus,10078,unpublished,point,-999,22.62,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,10079,unpublished,point,-999,22.84,120.47,2005,Taiwan,TWN,886,NA
Aedes albopictus,10080,unpublished,point,-999,22.85,120.5,2005,Taiwan,TWN,886,NA
Aedes albopictus,10081,unpublished,point,-999,22.59,120.33,2005,Taiwan,TWN,886,NA
Aedes albopictus,10082,unpublished,point,-999,22.61,120.41,2005,Taiwan,TWN,886,NA
Aedes albopictus,10083,unpublished,point,-999,22.79,120.29,2005,Taiwan,TWN,886,NA
Aedes albopictus,10084,unpublished,point,-999,22.63,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,10085,unpublished,point,-999,22.61,120.34,2005,Taiwan,TWN,886,NA
Aedes albopictus,10086,unpublished,point,-999,22.63,120.37,2005,Taiwan,TWN,886,NA
Aedes albopictus,10087,unpublished,point,-999,22.78,120.38,2005,Taiwan,TWN,886,NA
Aedes albopictus,10088,unpublished,point,-999,22.61,120.27,2005,Taiwan,TWN,886,NA
Aedes albopictus,10089,unpublished,point,-999,22.96,120.47,2005,Taiwan,TWN,886,NA
Aedes albopictus,10090,unpublished,point,-999,22.78,120.38,2005,Taiwan,TWN,886,NA
Aedes albopictus,10091,unpublished,point,-999,22.8,120.25,2005,Taiwan,TWN,886,NA
Aedes albopictus,10092,unpublished,point,-999,22.63,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,10093,unpublished,point,-999,22.63,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,10094,unpublished,point,-999,22.62,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,10095,unpublished,point,-999,22.59,120.33,2005,Taiwan,TWN,886,NA
Aedes albopictus,10096,unpublished,point,-999,22.63,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,10097,unpublished,point,-999,22.61,120.34,2005,Taiwan,TWN,886,NA
Aedes albopictus,10098,unpublished,point,-999,22.74,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,10099,unpublished,point,-999,22.74,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,10100,unpublished,point,-999,22.63,120.37,2005,Taiwan,TWN,886,NA
Aedes albopictus,10101,unpublished,point,-999,22.78,120.5,2005,Taiwan,TWN,886,NA
Aedes albopictus,10102,unpublished,point,-999,22.78,120.49,2005,Taiwan,TWN,886,NA
Aedes albopictus,10103,unpublished,point,-999,23.31,120.31,2005,Taiwan,TWN,886,NA
Aedes albopictus,10104,unpublished,point,-999,22.59,120.39,2005,Taiwan,TWN,886,NA
Aedes albopictus,10105,unpublished,point,-999,22.69,120.43,2005,Taiwan,TWN,886,NA
Aedes albopictus,10106,unpublished,point,-999,22.78,120.25,2005,Taiwan,TWN,886,NA
Aedes albopictus,10107,unpublished,point,-999,22.6,120.4,2005,Taiwan,TWN,886,NA
Aedes albopictus,10108,unpublished,point,-999,22.75,120.31,2005,Taiwan,TWN,886,NA
Aedes albopictus,10109,unpublished,point,-999,22.78,120.25,2005,Taiwan,TWN,886,NA
Aedes albopictus,10110,unpublished,point,-999,22.76,120.31,2005,Taiwan,TWN,886,NA
Aedes albopictus,10111,unpublished,point,-999,22.63,120.37,2005,Taiwan,TWN,886,NA
Aedes albopictus,10112,unpublished,point,-999,22.67,120.42,2005,Taiwan,TWN,886,NA
Aedes albopictus,10113,unpublished,point,-999,23.06,120.41,2005,Taiwan,TWN,886,NA
Aedes albopictus,10114,unpublished,point,-999,23.3,120.24,2005,Taiwan,TWN,886,NA
Aedes albopictus,10115,unpublished,point,-999,22.63,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,10116,unpublished,point,-999,22.84,120.53,2005,Taiwan,TWN,886,NA
Aedes albopictus,10117,unpublished,point,-999,22.59,120.34,2005,Taiwan,TWN,886,NA
Aedes albopictus,10118,unpublished,point,-999,22.85,120.55,2005,Taiwan,TWN,886,NA
Aedes albopictus,10119,unpublished,point,-999,22.61,120.34,2005,Taiwan,TWN,886,NA
Aedes albopictus,10120,unpublished,point,-999,22.48,120.4,2005,Taiwan,TWN,886,NA
Aedes albopictus,10121,unpublished,point,-999,22.9,120.54,2005,Taiwan,TWN,886,NA
Aedes albopictus,10122,unpublished,point,-999,22.62,120.34,2005,Taiwan,TWN,886,NA
Aedes albopictus,10123,unpublished,point,-999,22.88,120.33,2005,Taiwan,TWN,886,NA
Aedes albopictus,10124,unpublished,point,-999,22.78,120.38,2005,Taiwan,TWN,886,NA
Aedes albopictus,10125,unpublished,point,-999,23,120.56,2005,Taiwan,TWN,886,NA
Aedes albopictus,10126,unpublished,point,-999,22.62,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,10127,unpublished,point,-999,22.88,120.38,2005,Taiwan,TWN,886,NA
Aedes albopictus,10128,unpublished,point,-999,22.63,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,10129,unpublished,point,-999,22.63,120.37,2005,Taiwan,TWN,886,NA
Aedes albopictus,10130,unpublished,point,-999,22.98,120.54,2005,Taiwan,TWN,886,NA
Aedes albopictus,10131,unpublished,point,-999,22.6,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,10132,unpublished,point,-999,22.84,120.41,2005,Taiwan,TWN,886,NA
Aedes albopictus,10133,unpublished,point,-999,22.62,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,10134,unpublished,point,-999,22.62,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,10135,unpublished,point,-999,22.62,120.37,2005,Taiwan,TWN,886,NA
Aedes albopictus,10136,unpublished,point,-999,22.78,120.5,2005,Taiwan,TWN,886,NA
Aedes albopictus,10137,unpublished,point,-999,23.23,120.27,2005,Taiwan,TWN,886,NA
Aedes albopictus,10138,unpublished,point,-999,22.51,120.38,2005,Taiwan,TWN,886,NA
Aedes albopictus,10139,unpublished,point,-999,22.51,120.39,2005,Taiwan,TWN,886,NA
Aedes albopictus,10140,unpublished,point,-999,22.61,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,10141,unpublished,point,-999,22.5,120.38,2005,Taiwan,TWN,886,NA
Aedes albopictus,10142,unpublished,point,-999,22.87,120.23,2005,Taiwan,TWN,886,NA
Aedes albopictus,10143,unpublished,point,-999,22.61,120.34,2005,Taiwan,TWN,886,NA
Aedes albopictus,10144,unpublished,point,-999,22.62,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,10145,unpublished,point,-999,22.78,120.49,2005,Taiwan,TWN,886,NA
Aedes albopictus,10146,unpublished,point,-999,22.63,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,10147,unpublished,point,-999,22.66,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,10148,unpublished,point,-999,22.62,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,10149,unpublished,point,-999,22.85,120.26,2005,Taiwan,TWN,886,NA
Aedes albopictus,10150,unpublished,point,-999,22.64,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,10151,unpublished,point,-999,22.6,120.33,2005,Taiwan,TWN,886,NA
Aedes albopictus,10152,unpublished,point,-999,22.62,120.37,2005,Taiwan,TWN,886,NA
Aedes albopictus,10153,unpublished,point,-999,22.6,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,10154,unpublished,point,-999,22.63,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,10155,unpublished,point,-999,22.6,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,10156,unpublished,point,-999,22.61,120.41,2005,Taiwan,TWN,886,NA
Aedes albopictus,10157,unpublished,point,-999,22.7,120.29,2005,Taiwan,TWN,886,NA
Aedes albopictus,10158,unpublished,point,-999,22.7,120.29,2005,Taiwan,TWN,886,NA
Aedes albopictus,10159,unpublished,point,-999,22.81,120.34,2005,Taiwan,TWN,886,NA
Aedes albopictus,10160,unpublished,point,-999,22.88,120.25,2005,Taiwan,TWN,886,NA
Aedes albopictus,10161,unpublished,point,-999,22.62,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,10162,unpublished,point,-999,22.69,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,10163,unpublished,point,-999,22.59,120.33,2005,Taiwan,TWN,886,NA
Aedes albopictus,10164,unpublished,point,-999,22.74,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,10165,unpublished,point,-999,22.63,120.36,2005,Taiwan,TWN,886,NA
Aedes albopictus,10166,unpublished,point,-999,22.63,120.35,2005,Taiwan,TWN,886,NA
Aedes albopictus,10167,unpublished,point,-999,22.63,120.38,2005,Taiwan,TWN,886,NA
Aedes albopictus,10168,unpublished,point,-999,22.63,120.37,2005,Taiwan,TWN,886,NA
Aedes albopictus,10169,unpublished,point,-999,22.65,120.34,2005,Taiwan,TWN,886,NA
Aedes albopictus,10170,unpublished,point,-999,22.63,120.37,2005,Taiwan,TWN,886,NA
Aedes albopictus,10171,unpublished,point,-999,22.68,120.36,2005,Taiwan,TWN,886,NA
